cif,bg_hse
SM-11888,3.497868
SM-4414,2.118892
SM-4278,1.978163
SM-669,2.251255
SM-12213,0.447737
SM-12711,2.368907
SM-17741,4.035335
SM-13113,3.508072
SM-14397,0.072572
SM-16807,3.275442
SM-10785,3.176511
SM-9624,2.055929
SM-5037,4.102159
SM-16966,4.148409
SM-1416,1.041492
SM-13130,1.858432
SM-16840,1.859319
SM-20333,3.668389
SM-19116,2.1611
SM-11196,4.089526
SM-5131,1.610962
SM-12626,2.767082
SM-17402,1.6127220000000002
SM-10819,2.678355
SM-9508,3.602255
SM-11994,0.602268
SM-17154,3.148453
SM-19816,4.432727
SM-16651,3.564446
SM-20411,0.487574
SM-16743,2.788071
SM-15780,3.395574
SM-9303,1.165888
SM-17027,1.2639
SM-5293,0.0593
SM-17382,4.154771
SM-4566,2.158588
SM-3048,2.998266
SM-4931,1.899661
SM-17442,2.76983
SM-6085,1.45452
SM-15741,0.811716
SM-1601,2.296765
SM-2421,3.959969
SM-5437,3.149353
SM-3867,2.758326
SM-17605,2.674694
SM-1145,2.460058
SM-19159,7.966013
SM-4601,0.906147
SM-4786,2.97245
SM-2999,1.806865
SM-12694,2.117337
SM-20334,10.202227
SM-15681,2.507829
SM-13533,4.035234
SM-12618,3.779707
SM-11367,2.731665
SM-11012,1.241681
SM-15569,1.777098
SM-13674,7.701252999999999
SM-1812,3.718301
SM-16826,1.882998
SM-19179,1.250476
SM-9714,2.32921
SM-12177,1.297584
SM-13227,1.821872
SM-20177,3.08872
SM-11258,2.286056
SM-17689,3.177714
SM-13662,1.518771
SM-13694,6.641469000000001
SM-14631,0.136241
SM-12695,1.686717
SM-17339,2.634383
SM-13407,2.781792
SM-1355,4.400614
SM-11379,2.477532
SM-9953,1.504533
SM-19426,2.562085
SM-3964,4.783134
SM-11341,1.528237
SM-9122,3.001169
SM-20569,3.607856
SM-15782,1.136841
SM-17075,1.897288
SM-16218,3.71103
SM-13134,1.077963
SM-16295,7.793159
SM-8866,2.443026
SM-12797,3.145308
SM-13137,2.711013
SM-10777,2.736992
SM-20016,0.735381
SM-11566,2.269563
SM-2981,2.732305
SM-4690,3.738283
SM-2828,4.347189
SM-17800,2.77668
SM-8174,3.120476
SM-12516,3.198679
SM-13715,4.434277
SM-2891,4.421017
SM-15337,2.716515
SM-11620,3.040524
SM-2171,0.84505
SM-17280,0.949673
SM-17990,0.627139
SM-16994,4.042447
SM-3814,0.024505
SM-17664,2.9098740000000003
SM-328,2.399474
SM-10992,1.123888
SM-628,2.945794
SM-15500,0.8056989999999997
SM-15771,4.84814
SM-16136,1.842006
SM-5972,1.534496
SM-17325,3.807364
SM-11309,3.3258
SM-3036,1.557967
SM-17708,4.2599
SM-20126,1.923583
SM-15231,4.6822420000000005
SM-17812,1.251828
SM-20153,2.030303
SM-11615,3.696272
SM-9327,3.984589
SM-11046,3.870918
SM-12412,5.101859
SM-10111,0.480888
SM-4267,2.307698
SM-9731,3.123575
SM-14315,2.929077
SM-9334,3.515466
SM-10742,2.229886
SM-3061,2.9409
SM-8265,0.621721
SM-14632,0.4796840000000006
SM-15962,1.344112
SM-18513,2.851449
SM-11241,0.994289
SM-14181,6.221697
SM-2956,3.960505
SM-12401,4.52042
SM-16066,3.831214
SM-12082,1.590019
SM-13235,3.073342
SM-15704,3.399446
SM-16198,4.134931
SM-9679,3.069618
SM-13947,5.258071
SM-16375,4.250318
SM-16822,3.022681
SM-3103,1.253918
SM-3967,3.379276
SM-13775,3.4601070000000003
SM-11513,3.331792
SM-16161,2.55959
SM-18680,0.969277
SM-16967,2.521001
SM-16788,1.865488
SM-19886,1.066003
SM-4914,2.640353
SM-15777,2.2816340000000004
SM-18546,2.440744
SM-2685,3.408305
SM-16270,7.107604
SM-12581,3.962531
SM-11509,2.00606
SM-9989,2.279059
SM-15449,3.870961
SM-16031,3.1114490000000004
SM-15651,3.2294530000000004
SM-10429,0.297793
SM-12483,2.122641
SM-17220,2.2698570000000005
SM-16691,3.452851
SM-16740,3.061738
SM-19516,1.116053
SM-3870,1.934145
SM-13713,5.864014000000001
SM-3538,0.944514
SM-6384,1.664296
SM-2888,3.384119
SM-3407,4.344472
SM-15724,6.756458
SM-7162,0.023026
SM-2837,3.682106
SM-8682,1.118079
SM-194,4.628271
SM-9903,3.399438
SM-18415,3.379133
SM-17587,2.626213
SM-11935,3.121607
SM-16149,2.516951
SM-9630,2.887463
SM-15679,2.2718540000000003
SM-636,1.425984
SM-13257,2.541717
SM-12984,3.798891
SM-10503,3.314208
SM-19775,7.393358
SM-11722,3.804182
SM-16266,6.900018
SM-4892,3.565115
SM-11251,3.621056
SM-17355,2.9447040000000007
SM-2589,4.210288
SM-13804,2.673519
SM-11383,1.283169
SM-11103,3.612717
SM-4749,3.338327
SM-2744,3.927064
SM-6094,1.96479
SM-6115,3.579317
SM-12867,3.592531
SM-12722,3.112797
SM-527,1.559609
SM-20060,2.112324
SM-17483,2.191121
SM-13303,0.660156
SM-13863,0.847235
SM-4712,3.280409
SM-12207,2.037139
SM-4793,4.005094
SM-13752,1.946544
SM-10040,1.2556
SM-15845,3.670633000000001
SM-10197,2.766019
SM-17537,1.123122
SM-2055,4.551986
SM-1391,4.874448
SM-10896,3.461313
SM-13055,3.103946
SM-20085,2.767912
SM-791,0.748484
SM-20362,1.158718
SM-17032,1.0597299999999998
SM-268,3.379776
SM-8346,1.269376
SM-3675,3.746882
SM-19675,0.481214
SM-10392,0.533247
SM-17182,2.274952
SM-4135,1.335622
SM-6383,4.132786
SM-11431,0.445111
SM-9347,2.51907
SM-18612,0.164647
SM-17049,2.0547330000000006
SM-17757,4.367026
SM-4520,3.300368
SM-1961,3.155077
SM-1648,0.648635
SM-4149,2.663224
SM-15592,1.204805
SM-18742,1.603871
SM-18263,1.654599
SM-11020,2.649432
SM-18827,1.879015
SM-2704,4.08769
SM-6795,7.351474
SM-11672,4.284822
SM-8914,2.248861
SM-13079,3.901584
SM-5440,0.154795
SM-691,2.313265
SM-13619,4.582654
SM-1401,2.500349
SM-14602,2.870829
SM-2461,3.984133
SM-1604,1.094741
SM-3517,2.467165
SM-1904,3.562276
SM-15079,4.677011
SM-10802,2.954077
SM-4774,4.034867
SM-3029,0.938504
SM-11351,4.137619
SM-20562,3.949102
SM-8925,2.5413
SM-7752,0.790448
SM-15312,2.444585
SM-10307,2.010455
SM-17473,3.2850829999999998
SM-9060,3.291447
SM-2542,3.255704
SM-1474,1.411043
SM-2601,4.38836
SM-15996,2.953237
SM-2042,3.05665
SM-4910,3.713295
SM-9720,1.552443
SM-11818,4.392312
SM-190,3.291338
SM-13585,1.236868
SM-11837,1.29041
SM-17809,0.021304
SM-4744,3.089151
SM-13596,2.365721
SM-19727,2.697417
SM-10027,0.079318
SM-18465,4.333575
SM-20115,3.362494
SM-17125,3.1743740000000003
SM-12831,3.336555
SM-8757,4.047019
SM-3503,1.771079
SM-13423,2.388003
SM-6544,3.883237
SM-11838,4.099737
SM-13225,2.564354
SM-12688,2.725595
SM-3948,4.67318
SM-20109,3.433337
SM-17434,1.66729
SM-18478,1.546646
SM-1152,2.161385
SM-15682,2.925201
SM-8918,1.236464
SM-16045,1.0768080000000002
SM-5599,5.259836
SM-16578,1.582547
SM-8803,1.082789
SM-11445,3.279487
SM-13746,2.903122
SM-13254,3.504187
SM-12635,4.064329
SM-1951,3.918539
SM-8992,2.381825
SM-13026,2.417224
SM-1998,3.011875
SM-9880,1.962134
SM-8359,1.011987
SM-11032,3.194887
SM-19847,1.916113
SM-12411,3.77775
SM-12930,3.935616
SM-4286,1.185445
SM-11965,3.750801
SM-10685,1.935167
SM-19854,2.892629
SM-7637,3.4815000000000005
SM-17241,0.3307849999999996
SM-2988,1.585515
SM-9810,2.020098
SM-17232,3.536967
SM-3114,1.330101
SM-8344,2.574687
SM-16711,3.069085
SM-10325,1.264102
SM-13106,3.185081
SM-8883,2.240844
SM-434,1.467515
SM-16621,2.400325
SM-12124,2.612198
SM-16863,4.823457
SM-15185,2.0427720000000003
SM-15760,3.665619
SM-20144,1.619837
SM-11518,3.780552
SM-16567,2.015627
SM-9888,1.715306
SM-15991,5.75799
SM-10204,1.770374
SM-3039,2.751343
SM-9617,2.312051
SM-15683,3.4575569999999995
SM-12961,3.829615
SM-19761,1.114146
SM-16789,1.865924
SM-10012,1.028657
SM-19510,2.622872
SM-20368,1.751987
SM-13444,3.374363
SM-3513,2.088748
SM-9787,3.219769
SM-17931,1.632262
SM-16264,5.088374
SM-17469,1.6601559999999995
SM-5479,4.667528
SM-14957,1.7116419999999994
SM-3801,2.191559
SM-17845,2.131638
SM-14621,1.216819
SM-12640,3.339563
SM-9699,2.27492
SM-9257,1.895897
SM-11776,0.49024
SM-14753,0.0414259999999995
SM-1221,2.217322
SM-13495,2.509166
SM-13651,0.0569069999999998
SM-13555,2.14437
SM-13871,3.995466
SM-7882,3.71424
SM-12402,3.256124
SM-20575,0.3153700000000006
SM-9476,2.585011
SM-17278,0.6681920000000003
SM-12320,3.245207
SM-496,5.910846
SM-16645,4.497757
SM-12189,1.930642
SM-18116,3.946447
SM-5816,1.255728
SM-10697,2.162012
SM-1426,1.426568
SM-8738,3.265329
SM-11993,1.167797
SM-16914,2.08304
SM-4311,0.953772
SM-11230,1.94581
SM-11609,3.747074
SM-20170,3.051347
SM-13978,4.305715
SM-11468,2.106502
SM-8019,1.907919
SM-10212,3.784199
SM-687,1.038939
SM-19024,1.681266
SM-8021,3.403021
SM-17754,3.450784
SM-14171,2.787859
SM-18184,0.7040149999999996
SM-13385,3.621105
SM-15939,1.2661439999999995
SM-12170,1.272268
SM-13654,1.032374
SM-10596,1.315201
SM-15699,4.898011
SM-17394,0.224866
SM-17654,2.512085
SM-6441,8.547205
SM-7732,1.563516
SM-10404,2.304697
SM-16633,2.860764
SM-12718,3.354712
SM-7757,0.844255
SM-17398,2.8429390000000003
SM-2045,4.678713
SM-11253,3.499733
SM-9286,3.149064
SM-1599,1.793989
SM-11073,1.685198
SM-15998,2.240781
SM-2533,3.987576
SM-16784,2.626493
SM-17026,1.798261
SM-11970,2.834046
SM-198,4.027844
SM-12035,3.325246
SM-17424,2.446968
SM-3093,1.165697
SM-9084,1.189845
SM-7038,1.12313
SM-5925,3.474882
SM-11929,3.270207
SM-12793,3.6542
SM-7783,1.370438
SM-4462,1.301852
SM-15800,3.721263
SM-17051,0.415099
SM-17148,3.244535
SM-11754,3.569388
SM-19476,4.818552
SM-631,3.076263
SM-12453,3.655155
SM-10880,1.25775
SM-4835,2.599927
SM-18173,6.532386
SM-12340,3.437478
SM-10534,2.087572
SM-13307,2.143879
SM-12093,3.485362
SM-4405,0.502979
SM-19781,7.510421
SM-11595,1.936964
SM-12487,0.582873
SM-15938,3.2771860000000004
SM-16844,4.035376
SM-15276,3.41151
SM-4920,2.645922
SM-1000,3.088441
SM-4122,2.15246
SM-16996,3.0504420000000003
SM-15933,1.754989
SM-15048,6.997563
SM-17083,1.7169230000000004
SM-10306,2.378745
SM-4338,1.048958
SM-10603,1.883213
SM-16576,2.365732
SM-2291,3.236834
SM-12158,3.881581
SM-15662,2.561744
SM-10844,2.535568
SM-489,6.723062
SM-17720,4.067247
SM-10410,1.654981
SM-11403,1.070364
SM-1016,2.98839
SM-12220,1.550882
SM-7041,2.363096
SM-16805,2.170747
SM-14372,2.2181580000000003
SM-599,2.895172
SM-13080,2.615943
SM-17631,2.464967
SM-8976,2.021512
SM-12783,3.612111
SM-6002,2.4693
SM-13072,3.650947
SM-19505,2.386432
SM-11802,4.728555
SM-18044,1.704513
SM-12601,1.366624
SM-19117,2.157612
SM-13479,3.468281
SM-17583,2.792551
SM-3063,2.824832
SM-6875,1.05655
SM-11633,4.084744
SM-13070,0.963839
SM-13114,2.47883
SM-10617,1.678379
SM-20129,1.271108
SM-4730,2.042906
SM-14106,4.527765
SM-11971,3.509846
SM-20101,3.802091
SM-10834,1.719867
SM-4539,2.222393
SM-12517,2.657952
SM-17750,2.976261
SM-12224,2.878051
SM-11607,3.26757
SM-7018,5.317755
SM-16574,2.288363
SM-8255,2.573567
SM-10741,1.844451
SM-3022,2.131659
SM-4434,0.878733
SM-16379,3.477694
SM-17803,2.014716
SM-10607,2.356653
SM-14247,2.777628
SM-3797,1.933174
SM-12710,3.95116
SM-10794,0.85725
SM-10258,2.572886
SM-12399,3.550813
SM-13430,3.213345
SM-11358,2.583724
SM-4638,2.234203
SM-4912,2.453532
SM-2292,3.632215
SM-9667,0.357947
SM-3046,1.049499
SM-10672,0.219004
SM-10941,3.67756
SM-19478,0.568374
SM-16833,1.769983
SM-11648,1.765901
SM-13891,3.699243
SM-11397,0.110964
SM-11636,3.622005
SM-15969,3.951969
SM-17078,1.31248
SM-13357,2.92142
SM-3761,1.664447
SM-9351,1.029594
SM-11386,3.052054
SM-17149,2.334487
SM-2995,2.494537
SM-11691,4.767754
SM-12171,1.449808
SM-1657,0.095286
SM-3837,1.400396
SM-4067,4.000714
SM-19706,1.332653
SM-14656,2.399633
SM-4038,0.665159
SM-11377,4.344349
SM-893,2.986603
SM-8947,3.701129
SM-14891,0.7690459999999999
SM-11908,2.510862
SM-5125,1.523969
SM-3607,4.415756
SM-2043,4.411084
SM-13456,3.462504
SM-12509,3.755734
SM-15955,3.178887
SM-3045,2.750215
SM-15316,1.937823
SM-17022,2.249163
SM-12287,3.405559
SM-2372,3.766518
SM-13277,2.152829
SM-435,0.245883
SM-13768,3.913264
SM-13693,6.524745
SM-14182,5.474158
SM-17162,2.393165
SM-14570,2.524261
SM-17412,1.738082
SM-13392,3.550751
SM-9875,1.622383
SM-10234,3.664957
SM-18984,2.841451
SM-18204,1.314572
SM-4829,4.023869
SM-4642,0.577886
SM-18021,2.615133
SM-4983,2.164224
SM-10709,3.82678
SM-16920,1.006474
SM-12121,3.298854
SM-1528,2.269744
SM-17556,0.673265
SM-19763,0.164927
SM-9725,3.434347
SM-13720,0.4578420000000003
SM-16308,3.298834
SM-12594,3.236768
SM-9897,2.939153
SM-10465,0.676792
SM-9631,2.374295
SM-16099,4.832348
SM-10489,0.053227
SM-6637,1.091688
SM-32,2.841776
SM-17209,1.660269
SM-12298,1.111313
SM-1888,3.294992
SM-575,7.056833
SM-19994,2.496676
SM-6260,0.473757
SM-10354,0.893626
SM-9946,3.90606
SM-17495,2.029959
SM-10864,2.865216
SM-20330,2.407725
SM-4094,3.425508
SM-13391,2.562379
SM-6535,0.411554
SM-2950,3.636501
SM-8527,2.664817
SM-15238,1.990545
SM-12519,3.167561
SM-10813,2.575568
SM-4289,2.604895
SM-14593,2.46572
SM-20114,3.040452
SM-12827,2.619685
SM-14330,1.7781019999999996
SM-4170,2.212985
SM-1952,4.159333
SM-13297,4.370029
SM-16064,3.084892
SM-3067,1.823831
SM-12553,4.614927
SM-11780,6.484299
SM-17323,2.443949
SM-12424,3.25723
SM-1303,0.503533
SM-12834,2.348835
SM-16742,0.217074
SM-14560,3.186382
SM-10446,2.387133
SM-7543,2.363252
SM-2149,2.829121
SM-12905,3.979197
SM-19495,5.474617
SM-4401,0.724681
SM-947,6.511167
SM-20563,1.409277
SM-7875,2.770637
SM-4580,2.759122
SM-17071,1.5182879999999992
SM-20451,5.007534
SM-4442,1.074472
SM-10916,3.813551
SM-10935,2.971939
SM-19895,3.622026
SM-4695,2.778594
SM-6807,3.229103
SM-11624,3.100996
SM-17459,2.896798
SM-5538,1.285421
SM-15348,0.6002899999999998
SM-18240,2.382034
SM-18156,2.654432
SM-1405,0.4210699999999998
SM-19793,3.935911
SM-12689,4.644082
SM-12490,2.914969
SM-11956,3.5246
SM-13471,3.567555
SM-12886,4.044376
SM-19932,3.145057
SM-15029,3.439788
SM-672,2.442756
SM-20561,0.786542
SM-20178,1.341918
SM-18319,6.204630999999999
SM-10682,3.551059
SM-19785,7.264801
SM-2581,4.121469
SM-11856,3.469665
SM-5281,4.288202
SM-11059,3.473534
SM-15798,3.5206470000000003
SM-13714,5.929290999999999
SM-12562,2.693139
SM-9456,0.390332
SM-14340,0.5213580000000002
SM-19856,7.473458
SM-10967,2.2707
SM-3820,0.049967
SM-3131,2.976862
SM-10619,1.088964
SM-16217,3.79419
SM-1560,1.622463
SM-11344,2.501739
SM-11496,3.580804
SM-406,0.534092
SM-1533,1.577658
SM-16039,0.0386979999999996
SM-11500,3.927964
SM-12407,3.474505
SM-9319,1.086652
SM-11078,2.539877
SM-13172,3.761319
SM-17401,1.844673
SM-11234,2.037552
SM-7082,2.333013
SM-13506,1.095114
SM-11150,3.852055
SM-2532,3.442448
SM-8657,0.091828
SM-14243,1.880587
SM-17515,1.308821
SM-14544,2.287013
SM-14655,2.834694
SM-195,4.77049
SM-15054,4.474412999999999
SM-12030,3.356991
SM-10191,3.700692
SM-19457,2.283818
SM-12362,4.162508
SM-15732,2.4270240000000003
SM-8929,3.044641
SM-13807,5.622251
SM-13890,2.22238
SM-14158,3.175821
SM-11544,2.126604
SM-15796,2.160619
SM-18104,6.13301
SM-12448,3.478282
SM-19176,3.27232
SM-203,2.560606
SM-16334,2.491574
SM-4264,1.582768
SM-14606,0.8156349999999999
SM-17155,0.7312060000000002
SM-13424,0.100473
SM-13692,7.059049
SM-16616,3.506741
SM-19479,2.567514
SM-12933,2.990637
SM-12155,3.301274
SM-6004,2.983168
SM-16707,3.03237
SM-15628,3.855808
SM-11585,2.665853
SM-1207,4.796394
SM-17736,0.984728
SM-6587,3.315538
SM-11869,2.235412
SM-13508,1.163161
SM-9514,1.233173
SM-8151,3.60044
SM-3236,1.518209
SM-13180,4.071253
SM-9258,2.845717
SM-18347,1.497202
SM-12835,1.265021
SM-14321,0.4872679999999998
SM-12306,0.958785
SM-2740,3.461911
SM-9889,2.994801
SM-13239,3.199201
SM-14433,3.5796100000000006
SM-3738,1.459686
SM-1403,0.832384
SM-8161,2.208729
SM-18769,1.476477
SM-13454,3.460103
SM-976,2.785979
SM-1815,3.414239
SM-14114,9.147908
SM-20124,3.045519
SM-16646,1.064491
SM-15350,1.314057
SM-4276,2.456853
SM-12939,2.898086
SM-18194,0.496518
SM-2734,3.204516
SM-15077,2.184183
SM-15092,1.40631
SM-4275,2.452082
SM-17156,4.320189
SM-1418,1.875982
SM-1959,3.991617
SM-4965,3.296116
SM-18870,2.66171
SM-889,2.671098
SM-9535,2.504231
SM-11830,3.540149
SM-20102,3.064957
SM-16324,4.257736
SM-19238,0.770791
SM-549,2.019578
SM-12528,1.902382
SM-11350,3.66465
SM-9941,3.442733
SM-240,3.114761
SM-11894,2.805369
SM-11588,2.864903
SM-17737,3.399524
SM-9462,2.150037
SM-14450,2.728743
SM-12273,2.742609
SM-189,4.83487
SM-10863,3.431199
SM-4048,3.839148
SM-2038,4.765459
SM-2417,3.122742
SM-7885,3.125839
SM-9939,3.914277
SM-16215,2.380938
SM-11151,3.103493
SM-11792,2.445265
SM-3871,2.705537
SM-19791,2.011987
SM-9293,3.455448
SM-15900,1.625023
SM-11072,1.94791
SM-4283,3.141129
SM-1342,3.195382
SM-8920,1.218841
SM-8882,1.78846
SM-10983,4.072624
SM-9285,3.433518
SM-12952,2.431259
SM-3661,3.810564
SM-10740,2.291369
SM-14983,0.567637
SM-17797,1.471473
SM-8720,3.481815
SM-12204,2.038487
SM-10836,2.985139
SM-11247,3.058587
SM-3113,2.633998
SM-7823,3.408036
SM-20117,3.206957
SM-9864,3.218523
SM-18784,2.415841
SM-20554,0.849439
SM-13273,3.609401
SM-9981,2.057257
SM-5329,0.638139
SM-17743,0.718782
SM-16786,1.676935
SM-12865,4.919607
SM-13706,4.517202
SM-4352,0.719151
SM-12629,2.376211
SM-15162,2.527887
SM-14094,0.26793
SM-17488,2.349611
SM-14479,3.543697
SM-16712,3.093443
SM-13861,2.691257
SM-8801,2.054058
SM-17421,3.726576
SM-253,2.730087
SM-16122,2.452138
SM-18459,3.3791630000000006
SM-1685,0.363157
SM-8026,1.430175
SM-3155,0.948088
SM-13519,2.869485
SM-13906,6.058466
SM-15727,1.9356210000000005
SM-1897,3.287247
SM-11465,3.099857
SM-15778,1.3552800000000005
SM-1414,0.833891
SM-17379,3.708921
SM-19653,4.394878
SM-2474,4.115337
SM-17150,1.2325969999999995
SM-12202,3.922121
SM-5927,3.493048
SM-19873,0.637515
SM-15989,1.173638
SM-12515,3.278501
SM-15891,1.2825860000000002
SM-9309,1.382158
SM-1242,1.297983
SM-20040,2.45628
SM-5289,1.816794
SM-12120,3.584548
SM-10887,4.540174
SM-17576,4.619567
SM-16824,1.67051
SM-19792,2.452821
SM-12027,2.974336
SM-16681,4.744358
SM-15047,4.254534
SM-13282,2.825804
SM-14239,0.9270459999999998
SM-13108,2.249331
SM-11487,3.611687
SM-17670,1.8237879999999995
SM-9506,3.434165
SM-15686,3.439149
SM-14363,3.058269
SM-657,1.116811
SM-11943,2.988322
SM-11427,2.561091
SM-7894,3.075111
SM-5720,1.747765
SM-12931,3.768786
SM-1931,4.367258
SM-1510,2.644924
SM-18643,1.341492
SM-9656,2.974351
SM-8841,1.268158
SM-7736,4.278204
SM-13989,2.760276
SM-676,2.697475
SM-216,1.115362
SM-9291,2.169986
SM-7868,3.388355
SM-2801,4.11157
SM-11980,3.038562
SM-17101,4.380047
SM-12926,2.687566
SM-14647,2.642089
SM-7809,0.208854
SM-11285,3.373547
SM-14118,8.971328999999999
SM-14091,1.4970620000000006
SM-17595,3.192142
SM-20187,1.276845
SM-17960,0.45847
SM-18331,4.022633
SM-13758,3.194025
SM-2865,4.565537
SM-10915,3.833607
SM-11764,4.976059
SM-16191,2.054722
SM-17591,3.668277
SM-10008,3.409682
SM-7723,2.038807
SM-20557,3.67666
SM-8632,2.406583
SM-552,1.00169
SM-2290,4.076593
SM-20458,1.719492
SM-12744,3.626168
SM-19468,0.407301
SM-11934,2.864172
SM-6713,0.191533
SM-16831,2.039717
SM-12833,2.129326
SM-6737,4.967159
SM-8951,3.204895
SM-590,1.87996
SM-18903,0.922167
SM-11788,2.620423
SM-17044,2.7159880000000003
SM-3883,4.030512
SM-6616,0.571564
SM-14679,0.4828830000000002
SM-15363,1.345001
SM-17777,1.905449
SM-16302,0.717253
SM-18336,1.446988
SM-14063,4.044252999999999
SM-4945,0.572211
SM-12839,2.710593
SM-13447,4.15628
SM-13251,3.422408
SM-11356,3.575074
SM-8325,3.602551
SM-19504,2.473962
SM-17552,3.830204
SM-13883,4.041413
SM-10860,3.35289
SM-13184,3.271478
SM-2803,4.194871
SM-20549,3.039781
SM-3377,4.134884
SM-698,1.360736
SM-11272,3.092068
SM-8768,1.448452
SM-10934,3.217653
SM-17935,2.371072
SM-11421,1.945783
SM-14387,3.61926
SM-20009,3.190352
SM-6479,0.032062
SM-11526,3.533932
SM-17458,2.623395
SM-17031,0.7147069999999998
SM-20359,2.798005
SM-659,0.729306
SM-4437,1.129957
SM-9716,3.202388
SM-16946,2.399019
SM-17497,0.656576
SM-16038,1.87903
SM-16725,3.085033
SM-1490,1.020503
SM-7734,0.73349
SM-13021,2.417233
SM-14381,1.5036389999999995
SM-11499,3.55252
SM-12678,2.664956
SM-1816,3.944396
SM-8895,3.919394
SM-12589,1.114778
SM-17052,0.4161260000000002
SM-17585,4.676778
SM-5349,3.335638
SM-18565,4.3203
SM-4003,4.172506
SM-14616,2.1708859999999994
SM-11875,3.753288
SM-4480,4.311566000000001
SM-270,3.075817
SM-8840,1.933937
SM-11803,4.727176
SM-12110,3.605393
SM-12727,3.903003
SM-15351,2.903162
SM-8907,3.149376
SM-12872,2.452275
SM-10673,0.416712
SM-19445,8.801276
SM-968,3.767847
SM-16238,3.62066
SM-16579,0.572788
SM-13027,2.535799
SM-12737,3.220369
SM-19844,5.538678
SM-6589,3.179801
SM-10220,2.730326
SM-12257,1.953033
SM-15224,2.890649
SM-3862,2.906657
SM-13467,3.638259
SM-14525,3.123458
SM-15411,3.6027369999999994
SM-7767,1.093545
SM-12000,4.599855
SM-13526,2.490021
SM-20480,2.912373
SM-16879,0.714298
SM-11807,2.930723
SM-10782,0.862569
SM-15667,1.405119
SM-10279,3.377602
SM-13730,2.759491
SM-1364,0.322839
SM-18375,2.592979
SM-5169,2.013035
SM-18226,3.073272
SM-18920,4.644977
SM-11545,1.517262
SM-12774,3.810221
SM-12800,2.369312
SM-13805,3.4845700000000006
SM-13803,5.464886
SM-18512,0.3538489999999998
SM-12828,1.201221
SM-254,0.447894
SM-17141,2.869409
SM-18528,2.561396
SM-10718,2.313418
SM-15907,4.107827
SM-15757,4.455325
SM-15634,2.901589
SM-860,5.768142
SM-11050,2.564893
SM-11917,1.54861
SM-10319,2.601336
SM-13821,5.127205
SM-19955,2.648443
SM-17281,1.986434
SM-11804,1.73527
SM-15756,3.718329
SM-16597,1.411825
SM-16669,1.729191
SM-13300,3.758304
SM-4672,3.269191
SM-11671,4.200204
SM-19387,0.763775
SM-1514,0.85605
SM-4333,0.937447
SM-4722,4.371017
SM-13822,2.005367
SM-15718,3.380891
SM-5584,0.733377
SM-18422,1.6257370000000004
SM-12643,3.876347
SM-655,2.428519
SM-13388,2.444739
SM-19999,2.358994
SM-944,10.211139
SM-18997,2.98465
SM-19498,4.813548
SM-12873,3.877834
SM-10519,3.512724
SM-9061,1.463006
SM-16566,4.311693
SM-480,0.706657
SM-17144,0.598217
SM-16074,2.532436
SM-13828,8.149604
SM-17706,2.6769570000000003
SM-18617,3.70006
SM-303,2.553146
SM-6278,2.641241
SM-3062,2.668748
SM-18442,3.4698070000000003
SM-13199,2.348959
SM-10376,0.796349
SM-1647,0.952523
SM-15059,1.5883710000000002
SM-19118,0.954898
SM-20113,2.118964
SM-11614,3.960164
SM-19408,1.626686
SM-645,1.354461
SM-3092,3.121549
SM-13584,2.4794460000000003
SM-16015,3.885842
SM-14542,2.272984
SM-12149,3.717858
SM-3523,2.311968
SM-16392,5.175259
SM-17700,1.323772
SM-601,3.190824
SM-14969,0.315401
SM-13579,1.012792
SM-5731,0.362517
SM-13974,5.7651140000000005
SM-7675,3.402258
SM-1595,1.474196
SM-2125,2.520362
SM-19511,3.663802
SM-17147,2.760656
SM-9769,0.890506
SM-14386,3.701888
SM-8257,2.571172
SM-11920,1.694476
SM-16292,3.973568
SM-16612,4.780447
SM-13139,3.967016
SM-1558,2.631459
SM-8297,0.754238
SM-2446,5.111795
SM-17110,1.2205529999999998
SM-9496,2.463382
SM-17124,3.28378
SM-1132,2.499135
SM-2265,2.389947
SM-17263,1.0104909999999998
SM-3853,2.003826
SM-12152,2.085094
SM-12938,2.246539
SM-8361,2.647092
SM-9948,2.139119
SM-11286,3.852441
SM-10016,3.536008
SM-20232,4.134729
SM-8523,0.341911
SM-17496,2.889139
SM-486,6.224006
SM-9857,4.982561
SM-1223,2.223154
SM-16618,3.177907
SM-12357,6.25057
SM-4822,2.388861
SM-16204,0.7224809999999999
SM-12808,3.338312
SM-8295,3.216128
SM-12074,2.226293
SM-19883,1.031876
SM-15028,5.37586
SM-10779,1.633857
SM-2141,2.645361
SM-11422,1.277137
SM-19006,4.074532
SM-17455,3.09212
SM-20313,0.189413
SM-4883,3.945052
SM-13589,2.804656
SM-16261,3.001456
SM-13499,3.437509
SM-12876,2.57732
SM-8373,2.918942
SM-84,2.299414
SM-12993,4.453641
SM-11886,3.016146
SM-13930,0.8222410000000004
SM-3518,2.498156
SM-10891,3.415463
SM-20570,4.250332
SM-16984,0.7105160000000001
SM-17762,3.771124
SM-11772,0.649161
SM-8898,2.766638
SM-13532,2.005062
SM-17135,0.8619399999999997
SM-17181,0.6055090000000001
SM-932,3.999244
SM-11041,1.648608
SM-14329,1.29263
SM-2833,4.504824
SM-5272,1.790754
SM-15992,1.4527280000000005
SM-17126,1.9380300000000004
SM-14292,2.991431
SM-13089,3.435811
SM-17359,4.275379
SM-13887,3.791901
